Name,SoldPrice,AskPrice,Rooms,Size,MonthlyRent,YearlyRent,YearBuilt,Region,Kommun,Lat,Log
Sagoslingan 13,3850000,3850000.0,4.0,92.0,5397.0,3840.0,2017.0,Balingsnäs,Huddinge,59.2240891,18.0104272
Sagoslingan 13,3850000,3850000.0,4.0,92.0,5397.0,3840.0,2017.0,Huddinge,Huddinge,59.2293827,17.9748815
Esplanaden 15,1765000,1795000.0,3.0,74.0,4672.0,5880.0,1956.0,Norrtälje,Norrtälje,59.766667,18.7
Esplanaden 15,1765000,1795000.0,3.0,74.0,4672.0,5880.0,1956.0,Grossgärdet,Norrtälje,59.7555079,18.6900097
Esplanaden 15,2000000,1795000.0,3.0,74.0,4614.0,,1954.0,Norrtälje,Norrtälje,59.766667,18.7
Esplanaden 15,2000000,1795000.0,3.0,74.0,4614.0,,1954.0,Grossgärdet,Norrtälje,59.7555079,18.6900097
Grindtorpsvägen 41 8tr,1950000,1495000.0,1.0,29.0,2530.0,,1962.0,Grindtorp,Täby,59.4387184,18.0730951
Rögårdsgatan 10,2000000,2195000.0,2.0,56.0,3029.0,10000.0,,Norrtälje,Norrtälje,59.766667,18.7
Dalgatan 25B,1975000,1595000.0,3.0,79.0,5954.0,4400.0,1990.0,Södertälje,Södertälje,59.1964289,17.6271663
Pilgatan 6b,1825000,1850000.0,2.0,51.0,5403.0,2400.0,1955.0,Stadskärnan,Vaxholm,59.4012797,18.2594743
Paternostervägen 54,2000000,1650000.0,1.0,17.0,1579.0,,,Johanneshov,Stockholms,59.2946981,18.0840975
Paternostervägen 54,2000000,1650000.0,1.0,17.0,1579.0,,,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Paternostervägen 54,2625000,2295000.0,2.0,37.0,2475.0,3900.0,,Johanneshov,Stockholms,59.2946981,18.0840975
Paternostervägen 54,2625000,2295000.0,2.0,37.0,2475.0,3900.0,,Hammarbyhöjden,Stockholms,59.294805,18.1043275
Klarabergsvägen 18B 1 tr,2000000,1895000.0,3.0,86.0,4502.0,,,Vendelsö,Haninge,59.193059,18.189047
Spegelbacken 32,1800000,1850000.0,3.0,80.0,6570.0,3600.0,1989.0,Gribbylund,Täby,59.461827,18.08846
Flintlåsvägen 2,1850000,1795000.0,2.0,61.0,3375.0,4800.0,1962.0,Edsberg,Sollentuna,59.4467462,17.9696797
Åbylundsvägen 195,1850000,1895000.0,4.0,94.0,7174.0,15600.0,1983.0,Åbylund,Haninge,59.132036049999996,18.100379172784073
Kaskögatan 12,2000000,1995000.0,3.0,75.0,4586.0,,1976.0,Akalla,Stockholms,59.4147004,17.9218177
Kungsgatan 5,1800000,1495000.0,2.0,68.0,3479.0,16100.0,1981.0,Norrtälje,Norrtälje,59.766667,18.7
Fullerstatorget 14,1980000,1895000.0,2.0,47.0,3377.0,2712.0,1989.0,Fullersta,Huddinge,59.2362466,17.9761219
Runstensvägen 25,1995000,1995000.0,3.0,92.0,6843.0,,1991.0,Handen,Haninge,59.1676451,18.1409008
Tunvägen 6A,1800000,1750000.0,4.0,94.0,5376.0,3728.0,1966.0,Grind,Norrtälje,59.7666692,18.7206703
Torvmossvägen 6A,1995000,1995000.0,2.0,44.0,2506.0,4800.0,2018.0,Nykvarn,Nykvarn,59.2,17.416667
Oxelvägen 57 5 tr,2000000,1995000.0,2.0,66.0,3929.0,2400.0,1967.0,Stensö,Nacka,59.2568389,18.1740304
Trädgårdsgatan 6B,1800000,1650000.0,1.0,30.0,2042.0,,1947.0,Sundbyberg,Sundbyberg,59.3607417,17.9718708
Trädgårdsgatan 6B,2400000,1995000.0,2.0,41.0,2694.0,,1947.0,Sundbyberg,Sundbyberg,59.3607417,17.9718708
Kvartalsvägen 24,1800000,1800000.0,2.0,68.0,4659.0,3500.0,1990.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Trollesundsvägen 106,1985000,1495000.0,1.0,25.0,1536.0,3620.0,1955.0,Högdalen,Stockholms,59.2637643,18.0430573
Trollesundsvägen 106,2396000,2400000.0,2.0,61.0,3188.0,6600.0,,Högdalen,Stockholms,59.2637643,18.0430573
Lammholmsbacken 199,1755000,1650000.0,2.0,65.0,4251.0,4200.0,1972.0,Vårby Gård,Huddinge,59.2650802,17.8836637
Otto Bondes väg 18,2000000,1895000.0,2.0,61.0,4355.0,17640.0,,Högsättra,Österåker,59.4757416,18.3491498
Lodvägen 4,2000000,1995000.0,3.0,75.0,4531.0,7200.0,1962.0,Sollentuna,Sollentuna,59.4283893,17.94845
Odenvägen 15,1900000,1695000.0,2.0,69.0,4558.0,4200.0,1965.0,Handen,Haninge,59.1676451,18.1409008
Loftvägen 5,2000000,1750000.0,2.0,61.0,2948.0,4800.0,1963.0,Skogås,Huddinge,59.218698,18.1514914
Hjortronvägen 31 lgh 1101,1850000,1695000.0,,,4534.0,2000.0,1969.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Melofonstigen 1,1880000,1695000.0,3.0,85.0,4873.0,5900.0,1984.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Videvägen 76 vån 5,1760000,1695000.0,1.0,33.0,2373.0,,2017.0,Strand,Tyresö,59.216667,18.333333
Tre Källors väg 3,1850000,1595000.0,3.0,69.0,5867.0,,1991.0,Hallunda,Botkyrka,59.2433117,17.8251324
Asteroidvägen 11F,1800000,1850000.0,4.0,81.0,4995.0,12708.0,2015.0,Solbacka,Norrtälje,59.7753592,18.7269163
Rondellen 23,1850000,1750000.0,2.0,57.0,3878.0,,1956.0,Järfälla,Järfälla,59.416667,17.766667
Sätersgatan 2,1850000,1795000.0,2.0,57.0,3339.0,,,Mariekäll,Södertälje,59.1893891,17.6263666
Sätersgatan 2,1850000,1795000.0,2.0,57.0,3339.0,,,Södertälje,Södertälje,59.1964289,17.6271663
Sätersgatan 2,2500000,2295000.0,2.0,70.0,4133.0,,2007.0,Mariekäll,Södertälje,59.1893891,17.6263666
Sätersgatan 2,2500000,2295000.0,2.0,70.0,4133.0,,2007.0,Södertälje,Södertälje,59.1964289,17.6271663
Patron Pehrs Väg 32,1850000,1695000.0,2.0,67.0,5662.0,5880.0,,Huddinge,Huddinge,59.2293827,17.9748815
Mosshagestigen 23,1875000,1825000.0,2.0,55.0,3971.0,4800.0,1990.0,Salem,Salem,59.25,17.666667
Albatrossvägen 8,1800000,1595000.0,2.0,63.0,3278.0,3000.0,1967.0,Vendelsömalm,Haninge,59.1832343,18.1754043
Patron Pehrs Väg 20,1875000,1795000.0,2.0,52.0,4414.0,3600.0,1989.0,Huddinge,Huddinge,59.2293827,17.9748815
Ringvägen 45 1/2 tr,1950000,1895000.0,4.0,86.0,4553.0,2400.0,1953.0,Åby,Haninge,59.12694415,18.101990315718155
Norrgården 10 entréplan,1895000,1895000.0,3.0,83.0,5264.0,3000.0,1967.0,Centrum,Vallentuna,59.583333,18.216667
Lundmansgatan 11 B,1880000,1790000.0,4.0,86.0,3855.0,5400.0,,Grossgärdet,Norrtälje,59.7555079,18.6900097
Forskningsringen 90B,1895000,1895000.0,,39.0,2992.0,5256.0,2017.0,Ursvik,Sundbyberg,59.38216225,17.961522006771705
Helsingörsgatan 34 2 tr,1995000,1995000.0,2.0,51.0,3741.0,,1978.0,Kista,Stockholms,59.403311,17.9442849
Uranusgatan 23,2000000,1995000.0,4.0,106.0,6413.0,16610.0,1990.0,Steninge,Sigtuna,59.6140223,17.81438
Aspnäsvägen 26,1850000,1595000.0,2.0,69.0,3254.0,2400.0,1969.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Aspnäsvägen 26,2110000,1795000.0,2.0,71.0,3264.0,,1969.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Aspnäsvägen 26,2280000,1795000.0,3.0,85.0,4479.0,2520.0,1969.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Domherrevägen 14 C,1800000,1595000.0,2.0,59.0,2464.0,,1962.0,Domherren,Norrtälje,59.766667,18.7
Viksjöplan 48 1 tr.,1995000,1995000.0,2.0,44.0,3354.0,2500.0,2017.0,Viksjö,Järfälla,59.4108548,17.8000685
Ugglevägen 13A 2 tr,1950000,1995000.0,2.0,53.0,4336.0,4858.0,1941.0,Ektorp,Nacka,59.3128664,18.2026166
Tyska Bottens Väg 48 A,1875000,1590000.0,1.0,33.0,2629.0,4200.0,1952.0,Nockebyhov,Stockholms,59.3345132,17.9086111
Tyska Bottens Väg 48 A,1875000,1590000.0,1.0,33.0,2629.0,4200.0,1952.0,Bromma,Stockholms,59.339769,17.9395411
Tyska Bottens Väg 48 A,2350000,2095000.0,2.0,53.0,3993.0,5280.0,1952.0,Nockebyhov,Stockholms,59.3345132,17.9086111
Tyska Bottens Väg 48 A,2350000,2095000.0,2.0,53.0,3993.0,5280.0,1952.0,Bromma,Stockholms,59.339769,17.9395411
Ekensbergsvägen 67,1950000,1950000.0,1.0,19.0,1195.0,5772.0,1953.0,Råsunda Vireberg,Solna,59.3590804,17.9852488
Galles Gränd 4B,1900000,1875000.0,2.0,62.0,1960.0,4500.0,1949.0,Norrtälje,Norrtälje,59.766667,18.7
Ormingeringen 13C 1 tr,1820000,1750000.0,2.0,45.0,3095.0,1200.0,,Nacka,Nacka,59.3120997,18.2073591
Skarpövägen 7,2000000,1795000.0,3.0,81.0,4281.0,2400.0,,Nacka,Nacka,59.3120997,18.2073591
Abiskovägen 16,1850000,1800000.0,2.0,58.0,2997.0,3800.0,1954.0,Vällingby Centrum,Stockholms,59.3627535,17.873010989422582
Rådsvägen 3b,1760000,1595000.0,1.0,27.0,1490.0,,1960.0,Huddinge,Huddinge,59.2293827,17.9748815
Frötunagatan 16 C,1795000,1795000.0,3.0,71.0,3264.0,,1960.0,Grossgärdet,Norrtälje,59.7555079,18.6900097
Grindvägen 16 C,1800000,1800000.0,4.0,96.0,4404.0,7360.0,1966.0,Grind,Norrtälje,59.7666692,18.7206703
Rödhakevägen 3,1990000,1850000.0,2.0,49.0,3976.0,4500.0,1991.0,Ösbydalen,Värmdö,59.3224833,18.4075826
Rödhakevägen 3,2125000,2125000.0,2.0,50.0,3898.0,6000.0,,Ösbydalen,Värmdö,59.3224833,18.4075826
Ringvägen 62,1850000,1695000.0,3.0,78.0,3859.0,4200.0,1959.0,Västerhaninge,Haninge,59.1221593,18.1085969
Idunvägen 6,1875000,1695000.0,2.0,60.0,3964.0,3600.0,1963.0,Handen,Haninge,59.1676451,18.1409008
Skogalundsklippan 20,1840000,1700000.0,2.0,51.0,3554.0,,1984.0,Skogalundsklippan,Nacka,59.3131048,18.1814858
Helsingforsgatan 67 1tr,2000000,1995000.0,3.0,75.0,4829.0,,1975.0,Akalla,Stockholms,59.4147004,17.9218177
Östersundsgatan 7,1825000,1795000.0,1.0,38.0,1922.0,5988.0,1957.0,Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,1825000,1795000.0,1.0,38.0,1922.0,5988.0,1957.0,Vällingby Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2050000,1895000.0,1.0,40.0,2023.0,,2015.0,Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2050000,1895000.0,1.0,40.0,2023.0,,2015.0,Vällingby Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2200000,1895000.0,1.0,40.0,2167.0,5400.0,,Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2200000,1895000.0,1.0,40.0,2167.0,5400.0,,Vällingby Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2350000,2095000.0,2.0,64.0,3237.0,,2015.0,Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2350000,2095000.0,2.0,64.0,3237.0,,2015.0,Vällingby Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2330000,2095000.0,2.0,54.0,3017.0,,2015.0,Råcksta,Stockholms,59.3549132,17.8818481
Östersundsgatan 7,2330000,2095000.0,2.0,54.0,3017.0,,2015.0,Vällingby Råcksta,Stockholms,59.3549132,17.8818481
Sagoslingan 7 E,2000000,1950000.0,2.0,55.0,2973.0,3960.0,2015.0,Huddinge,Huddinge,59.2293827,17.9748815
Trollvägen 5,1815000,1595000.0,3.0,73.0,4541.0,3240.0,1961.0,Järfälla,Järfälla,59.416667,17.766667
Trollvägen 5,2330000,1945000.0,3.0,73.0,4541.0,2640.0,,Järfälla,Järfälla,59.416667,17.766667
Wergelandsgatan 46 G Vån 1,2000000,2050000.0,1.0,32.0,2349.0,4250.0,2018.0,Blackeberg,Stockholms,59.3484727,17.8826992
Skattegårdsvägen 69,1950000,1895000.0,2.0,61.0,4486.0,,1995.0,Vällingby,Stockholms,59.3639335,17.8708429
Radarvägen 1 9tr,1965000,1595000.0,2.0,57.0,2863.0,4800.0,1961.0,Hägernäs,Täby,59.4493935,18.1216289
Radarvägen 1 9tr,2600000,2575000.0,3.0,81.0,3940.0,4800.0,1961.0,Hägernäs,Täby,59.4493935,18.1216289
Johannesbergsvägen 60,1875000,1650000.0,1.0,31.0,1870.0,5700.0,,Silverdal,Sollentuna,59.4283893,17.94845
Johannesbergsvägen 60,2150000,1995000.0,1.0,41.0,2608.0,3900.0,2020.0,Silverdal,Sollentuna,59.4283893,17.94845
Johannesbergsvägen 60,3175000,2950000.0,2.0,60.0,3240.0,6048.0,2020.0,Silverdal,Sollentuna,59.4283893,17.94845
Domarebacken 8 5tr,1950000,1795000.0,3.0,78.0,4349.0,,1971.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Månadsvägen 69,1995000,1995000.0,3.0,69.0,4881.0,5249.0,1961.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Hökmossvägen 2B,1890000,1890000.0,2.0,55.0,2677.0,5600.0,1955.0,Nykvarn,Nykvarn,59.2,17.416667
Inteckningsvägen 13,1825000,1395000.0,1.0,21.0,925.0,,1945.0,Hägerstensåsen,Stockholms,59.294998,17.9779191
Almbygatan 10 10tr,1805000,1695000.0,2.0,40.0,2333.0,,2017.0,Rinkeby,Stockholms,59.3881231,17.9285698
Parkvägen 8 5-1402,1845000,1845000.0,2.0,39.0,2465.0,5676.0,2018.0,Barkarbystaden,Järfälla,59.4133988,17.8669048
Rondellen 3,2000000,1850000.0,2.0,57.0,3867.0,3768.0,,Kallhäll,Järfälla,59.4522794,17.8072383
Pråmvägen 4B NB,1900000,1695000.0,1.0,53.0,3753.0,5100.0,1988.0,Centrum,Ekerö,59.333333,17.6
Vasavägen 22 souterrängplan,1830000,1665000.0,2.0,21.0,1186.0,,,Råsunda,Solna,59.365658,17.9946009
Ribbings väg 16 B 2 tr,1850000,1995000.0,3.0,70.0,3793.0,3600.0,1962.0,Edsberg,Sollentuna,59.4467462,17.9696797
Tornslingan 15,2000000,1675000.0,2.0,60.0,3538.0,,1960.0,Trångsund,Huddinge,59.2278113,18.1303869
Knektvägen 1,2000000,1950000.0,4.0,82.0,5478.0,2400.0,1963.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Knektvägen 1,2060000,1895000.0,3.0,72.0,4732.0,3600.0,,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Kastrupgatan 9 3tr,1820000,1820000.0,2.0,45.0,2866.0,,1977.0,Kista,Stockholms,59.403311,17.9442849
Glädjevägen 2A 1tr,1900000,1495000.0,,50.0,3437.0,4000.0,1986.0,Hässelby Norra Villastad,Stockholms,59.3810191,17.8114693
Tornslingan 5,2000000,,2.0,57.0,3353.0,3048.0,1960.0,Trångsund,Huddinge,59.2278113,18.1303869
Fritzbergsvägen 7 1tr,1875000,1875000.0,2.0,52.0,4097.0,,2001.0,Bällstalund,Vallentuna,59.5145403,18.0721967
Sikvägen 20 4 tr,1950000,1950000.0,2.0,60.0,3315.0,6500.0,1962.0,Centrum,Tyresö,59.216667,18.333333
Veckovägen 51,1850000,1850000.0,3.0,69.0,4732.0,4600.0,1962.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Veckovägen 51,2200000,1995000.0,3.0,69.0,4732.0,6100.0,1962.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Trädgårdsmästarstigen 2,1960000,1895000.0,2.0,60.0,3620.0,,2011.0,Salem,Salem,59.25,17.666667
Kaskögatan 16 2 tr,1950000,1850000.0,3.0,75.0,4539.0,,1976.0,Akalla,Stockholms,59.4147004,17.9218177
Maltesholmsvägen 95 7tr,1950000,1795000.0,3.0,63.0,3718.0,4400.0,1956.0,Hässelby Gård,Stockholms,59.3669672,17.8439084
Stenkilsgränd 34,1820000,1675000.0,3.0,74.0,5963.0,,2001.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Skarpövägen 49,1800000,1595000.0,,37.0,3022.0,4200.0,,Nacka,Nacka,59.3120997,18.2073591
Vedevågslingan 23,1825000,1800000.0,1.0,43.0,2992.0,4758.0,2008.0,Hagsätra,Stockholms,59.2625476,18.012769
Sandstuguvägen 26 1 tr,1800000,1750000.0,,35.0,2002.0,5400.0,2017.0,Uttran,Botkyrka,59.1921285,17.8052198
Mangårdsvägen 19,2000000,1695000.0,4.0,90.0,6235.0,,1989.0,Flemingsberg,Huddinge,59.2223899,17.9398948
Grindvägen 18 C,1800000,1800000.0,4.0,96.0,4311.0,6181.0,1966.0,Grind,Norrtälje,59.7666692,18.7206703
Lomvägen 653,1850000,1750000.0,1.0,42.0,2354.0,1500.0,1974.0,Kärrdal,Sollentuna,59.4283893,17.94845
Skattegårdsvägen 65,1920000,1995000.0,3.0,78.0,5367.0,9200.0,1997.0,Vällingby Centrum,Stockholms,59.3627535,17.873010989422582
Runstensvägen 23,2000000,1795000.0,2.0,63.0,5362.0,4000.0,1991.0,Handen,Haninge,59.1676451,18.1409008
Runstensvägen 23,2250000,2195000.0,4.0,103.0,7466.0,,1991.0,Handen,Haninge,59.1676451,18.1409008
Skarpbrunnavägen 209 1tr.,1975000,1850000.0,3.0,72.0,4498.0,4650.0,1977.0,Norsborg,Botkyrka,59.2439038,17.8127308
Månadsvägen 75,1925000,1995000.0,3.0,69.0,4881.0,5195.0,1961.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Lindåsvägen 1C,2000000,1995000.0,3.0,51.0,3978.0,,2006.0,Hagaberg,Södertälje,59.1964289,17.6271663
Vasavägen 29,1995000,1995000.0,2.0,57.0,4073.0,3588.0,1958.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Vasavägen 29,1995000,1995000.0,2.0,57.0,4073.0,3588.0,1958.0,Järfälla,Järfälla,59.416667,17.766667
Vasavägen 29,2500000,2500000.0,3.0,76.0,4922.0,,1958.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Vasavägen 29,2500000,2500000.0,3.0,76.0,4922.0,,1958.0,Järfälla,Järfälla,59.416667,17.766667
Vasavägen 29,2380000,2395000.0,3.0,76.0,4808.0,2400.0,1960.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Vasavägen 29,2380000,2395000.0,3.0,76.0,4808.0,2400.0,1960.0,Järfälla,Järfälla,59.416667,17.766667
Vallavägen 53,1910000,1795000.0,4.0,90.0,6279.0,,1967.0,Handen,Haninge,59.1676451,18.1409008
Värmdövägen 629 vån 2 av 2,1800000,1495000.0,,30.0,2222.0,4500.0,2016.0,Björknäs,Nacka,59.3120997,18.2073591
Vasavägen 59,1995000,1995000.0,2.0,53.0,2724.0,4500.0,1958.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Blåviolstigen 14 B,1775000,1750000.0,3.0,69.0,4618.0,5816.0,2012.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Hjärtstensvägen 11,1840000,1995000.0,2.0,49.0,2945.0,,2018.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Hjärtstensvägen 11,2450000,2450000.0,3.0,69.0,4106.0,7046.0,2018.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Västra bangatan 55C 3tr,1850000,1750000.0,3.0,77.0,4366.0,,1964.0,Sigtuna,Sigtuna,59.6165201,17.7236301
Gamla Enköpingsvägen 152 Accepterat pris,1950000,1950000.0,2.0,44.0,2841.0,4800.0,2017.0,Ursvik,Sundbyberg,59.38216225,17.961522006771705
Myggdalsvägen 20,1850000,1900000.0,2.0,45.0,2651.0,,,Tyresö,Tyresö,59.216667,18.333333
Chamottevägen 9,1950000,1950000.0,1.0,33.0,2332.0,7020.0,2016.0,Porslinskvarteren Gustavsbergs Hamn,Värmdö,59.3,18.583333
Chamottevägen 9,1950000,1950000.0,1.0,33.0,2332.0,7020.0,2016.0,Porslinskvarteren,Värmdö,59.3218866,18.384632191894557
Chamottevägen 9,3800000,3495000.0,4.0,86.0,4830.0,6960.0,2016.0,Porslinskvarteren Gustavsbergs Hamn,Värmdö,59.3,18.583333
Chamottevägen 9,3800000,3495000.0,4.0,86.0,4830.0,6960.0,2016.0,Porslinskvarteren,Värmdö,59.3218866,18.384632191894557
Hackstavägen 10D,1795000,1895000.0,3.0,71.0,4834.0,4200.0,1960.0,Åkersberga C,Österåker,59.4823516,18.2943981
Vallavägen 171,1850000,1795000.0,2.0,71.0,4379.0,4100.0,,Handen,Haninge,59.1676451,18.1409008
Kopparvägen 22,1900000,1900000.0,3.0,68.0,5206.0,5000.0,1962.0,Kallhäll,Järfälla,59.4522794,17.8072383
Banslättsvägen 15c,1762000,1490000.0,2.0,44.0,4094.0,4340.0,2004.0,Tullinge,Botkyrka,59.2067468,17.9051873
Månstorpsvägen 4,1850000,1850000.0,,54.0,3183.0,3600.0,1961.0,Tullinge,Botkyrka,59.2067468,17.9051873
Tingsvägen 3 2tr,1870000,1695000.0,3.0,78.0,4033.0,,1971.0,Norra,Botkyrka,59.2034494,17.8545982
Stamgatan 77,1755000,1595000.0,1.0,32.0,2547.0,,1960.0,Älvsjö,Stockholms,59.2758491,18.0018895
Vallavägen 189,1800000,1695000.0,2.0,71.0,4335.0,4500.0,1966.0,Haninge,Haninge,59.049722,18.266667
Liljestigen 41,1870000,1795000.0,3.0,66.0,4060.0,3500.0,1973.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Helsingörsgatan 34,1775000,1700000.0,2.0,53.0,3594.0,,1978.0,Kista,Stockholms,59.403311,17.9442849
Säbytorgsvägen 8A,1910000,1795000.0,3.0,74.0,4996.0,11400.0,1989.0,Salem,Salem,59.25,17.666667
Säbytorgsvägen 8A,2150000,1795000.0,4.0,90.0,6134.0,1819.0,1989.0,Salem,Salem,59.25,17.666667
Hjortronvägen 69,1900000,1795000.0,2.0,67.0,3687.0,3500.0,1969.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Härnevi Skolväg 9B,1850000,1850000.0,2.0,50.0,2806.0,2400.0,2017.0,Upplands-Bro,Upplands-Bro,59.53570835,17.673861819777336
Nydalsvägen 46,1800000,1695000.0,2.0,64.0,3883.0,,1989.0,Järfälla,Järfälla,59.416667,17.766667
Veckovägen 47,1950000,1890000.0,2.0,60.0,4170.0,4800.0,1961.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Hundlokegränd 24,1950000,1795000.0,2.0,44.0,2922.0,3000.0,2017.0,Hässelby,Stockholms,,
Lammholmsbacken 286,1995000,1995000.0,2.0,64.0,3612.0,4500.0,1969.0,Vårberg,Huddinge,59.2293827,17.9748815
Midgårdsvägen 22 - ACCEPTERAT PRIS,1800000,1800000.0,2.0,64.0,4136.0,2400.0,,Handen,Haninge,59.1676451,18.1409008
Årdalavägen 85,1900000,1950000.0,1.0,45.0,2713.0,,1945.0,Örby,Stockholms,59.2718469,18.0271185
Sångvägen 2B,1810000,1875000.0,2.0,68.0,4256.0,5932.0,2004.0,Jakobsberg,Järfälla,59.4238735,17.8329911
Askungevägen 13,1895000,1895000.0,3.0,84.0,5537.0,3500.0,1967.0,Kallhäll,Järfälla,59.4522794,17.8072383
Verandastigen 3,1900000,1850000.0,2.0,63.0,4473.0,5400.0,1910.0,Söderby,Salem,59.25,17.666667
Verandastigen 3,2070000,1895000.0,2.0,46.0,3769.0,7800.0,2007.0,Söderby,Salem,59.25,17.666667
Verandastigen 3,2870000,2750000.0,3.0,99.0,6172.0,,1910.0,Söderby,Salem,59.25,17.666667
Hampvägen 10 5tr,2000000,1895000.0,2.0,58.0,3901.0,,1971.0,Botkyrka,Botkyrka,59.2034494,17.8545982
Nyängsvägen 23,2000000,1895000.0,,40.0,2866.0,5500.0,,Tullinge,Botkyrka,59.2067468,17.9051873
Kruthornsvägen 62b,1900000,1900000.0,1.0,45.0,2633.0,3000.0,1964.0,Edsberg,Sollentuna,59.4467462,17.9696797
Sjödalsbacken 5,1900000,1795000.0,1.0,36.0,1495.0,5400.0,1956.0,Huddinge,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,1900000,1795000.0,1.0,36.0,1495.0,5400.0,1956.0,C,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,1900000,1795000.0,1.0,36.0,1495.0,5400.0,1956.0,centrum,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,2125000,1795000.0,1.0,36.0,1529.0,7200.0,1956.0,Huddinge,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,2125000,1795000.0,1.0,36.0,1529.0,7200.0,1956.0,C,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,2125000,1795000.0,1.0,36.0,1529.0,7200.0,1956.0,centrum,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,2630000,2495000.0,2.0,65.0,2708.0,5400.0,1956.0,Huddinge,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,2630000,2495000.0,2.0,65.0,2708.0,5400.0,1956.0,C,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,2630000,2495000.0,2.0,65.0,2708.0,5400.0,1956.0,centrum,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,3225000,2895000.0,3.0,65.0,2708.0,,1956.0,Huddinge,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,3225000,2895000.0,3.0,65.0,2708.0,,1956.0,C,Huddinge,59.2293827,17.9748815
Sjödalsbacken 5,3225000,2895000.0,3.0,65.0,2708.0,,1956.0,centrum,Huddinge,59.2293827,17.9748815
Vårfruvägen 11B 3 tr,1995000,1995000.0,3.0,75.0,5066.0,11300.0,1970.0,Kullsta,Nynäshamn,58.9056457,17.9470987
Vallavägen 45,1775000,1490000.0,4.0,90.0,6360.0,2314.0,1967.0,Handen,Haninge,59.1676451,18.1409008
Dalgatan 5B,1800000,1750000.0,2.0,57.0,3266.0,4404.0,1960.0,Märsta,Sigtuna,59.6252383,17.8515672
Mosshagestigen 217,1925000,1795000.0,3.0,63.0,4294.0,5500.0,1990.0,Salem,Salem,59.25,17.666667
Astrakangatan 85 ½tr,1800000,1595000.0,2.0,55.0,3685.0,4000.0,1955.0,Hässelby Gård,Stockholms,59.3669672,17.8439084
Mjölnerbacken 16,1995000,1995000.0,2.0,53.0,2413.0,,1985.0,Rissne,Sundbyberg,59.3755892,17.9402175
Sandstuguvägen 24  Vån 4 av 4,2000000,1895000.0,,35.0,2002.0,3600.0,,Uttran,Botkyrka,59.1921285,17.8052198
Gripengatan 11,1780000,1595000.0,1.0,36.0,2195.0,3060.0,2015.0,Barkarbystaden,Järfälla,59.4133988,17.8669048
Gripengatan 11,3750000,3795000.0,4.0,94.0,5595.0,3000.0,2015.0,Barkarbystaden,Järfälla,59.4133988,17.8669048
Tuvvägen 17,1950000,2000000.0,3.0,54.0,4026.0,,1984.0,handen,Haninge,59.1676451,18.1409008
Tuvvägen 17,1950000,2000000.0,3.0,54.0,4026.0,,1984.0,Handen,Haninge,59.1676451,18.1409008
Tuvvägen 17,2430000,1995000.0,4.0,91.0,6360.0,2400.0,1984.0,handen,Haninge,59.1676451,18.1409008
